""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"
"vOTU_79139"	13.0232360347208	1.06777296885274	1.18632285376765	0.900069458715721	0.368083287969423	0.481902402147601	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"Crassvirales"	"Celinaviridae"
"vOTU_80990"	0.138532039491517	-0.748118346521632	3.1389445082564	-0.238334365119819	0.811621769641366	NA	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"VOC2"	"Lasseviridae"
"vOTU_81809"	0.867015036158961	-4.46849650829133	3.09847977657566	-1.44215771297684	0.149257886936606	NA	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"VOC1"	"Frederikviridae"
"vOTU_8299"	273.986128441237	-6.84384966413384	0.487947769116307	-14.025783285224	1.08408552121764e-44	1.79958196522128e-43	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"Crassvirales"	"Frejaviridae"
"vOTU_83044"	0	NA	NA	NA	NA	NA	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"VOC4"	"Ellinorviridae"
"vOTU_83815"	169.776739963393	-2.39642724642535	0.672025684366855	-3.56597567946102	0.000362504990728637	0.00111436719372137	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"
"vOTU_8438"	0	NA	NA	NA	NA	NA	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"VOC1"	"Mariusviridae"
"vOTU_8439"	0	NA	NA	NA	NA	NA	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"VOC1"	"Konradviridae"
"vOTU_87485"	6.32675388192663	2.09944234559613	1.03341168110997	2.03156436488231	0.0421977773172895	0.0814515236589541	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"VOC1"	"Alvildaviridae"
"vOTU_88007"	60.4520073913999	0.0674727417109466	0.666302400151541	0.101264443435294	0.919340541090631	0.942040307537314	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"Crassvirales"	"Frederikkeviridae"
"vOTU_88221"	13.9257589133809	3.0075405679956	0.932184822008423	3.22633505393894	0.00125386480535174	0.00335712189819982	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"Crassvirales"	"Viggoviridae"
"vOTU_88557"	91.6167452958608	1.30622861300024	0.625069420643459	2.08973366775099	0.036641730867529	0.0728069961870736	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"VOC3"	"Bertramviridae"
"vOTU_9049"	887.418002726787	4.21613347235509	1.07046875411299	3.93858620922442	0.0000819631446007918	0.000272117640074629	"Orthornavirae"	"Lenarviricota"	"Leviviricetes"	"Norzivirales"	"Fiersviridae"
"vOTU_91552"	17.7210180740628	-8.76995585419299	1.41672889331633	-6.19028516716698	0.000000000600554671114434	0.00000000311537735640613	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"VOC1"	"Mikkelviridae"
"vOTU_956"	0	NA	NA	NA	NA	NA	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"VOC2"	"Sigridviridae"
"vOTU_96204"	0	NA	NA	NA	NA	NA	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"VOC2"	"Wilmaviridae"
"vOTU_9673"	0	NA	NA	NA	NA	NA	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"VOC8"	"Williamviridae"
"vOTU_9758"	3.37947485754514	3.81878100812895	1.31080329449865	2.91331355677554	0.00357615315570861	0.00899456702799438	"Loabvirae"	"Hofneiviricota"	"Faserviricetes"	"Tubulavirales"	"Sifviridae"
"vOTU_97632"	0.547605688672929	1.18902389578991	3.06560549389344	0.387859396180753	0.698120087610332	NA	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"VOC1"	"Lisaviridae"
"vOTU_98374"	0	NA	NA	NA	NA	NA	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"VOC8"	"Leaviridae"
"vOTU_98440"	1.13956053594152	2.25667988655708	3.0510146598733	0.739648981775392	0.459513012325591	0.544851143186058	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"VOC1"	"Estherviridae"
"vOTU_99831"	76.3828522660434	1.06397364232888	0.403727421525533	2.63537621078233	0.00840440750026977	0.0193768284033997	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"VOC8"	"Kiraviridae"
